location,lat,long
601 CLEMENTI WEST ST 1,1.30477461300006,103.765253754
601 HOUGANG AVE 4,1.37067892100004,103.887136595
601 JURONG WEST ST 62,1.33966177400004,103.700137842
601 SENJA RD,1.38191601000005,103.762499854
601 WOODLANDS DR 42,1.43864718900005,103.796518065
601A PUNGGOL CTRL,1.40246846600007,103.907582203
601B PUNGGOL CTRL,1.40214702200007,103.907831932
601C PUNGGOL CTRL,1.40267897000007,103.908106143
601D PUNGGOL CTRL,1.40296400800003,103.907847416
602 ANG MO KIO AVE 5,1.38092843100003,103.835953821
602 BEDOK RESERVOIR RD,1.32934898700006,103.911583237
602 CLEMENTI WEST ST 1,1.30512415100003,103.766300972
602 HOUGANG AVE 4,1.37123297900007,103.886918003
602 JURONG WEST ST 62,1.33925339800004,103.700219198
602 SENJA RD,1.38141822300003,103.762739371
602 WOODLANDS DR 42,1.43821741600004,103.796391501
602 YISHUN ST 61,1.42254719100004,103.836305307
602A PUNGGOL CTRL,1.40348053800005,103.907117404
602B PUNGGOL CTRL,1.40301276700006,103.906863541
602C PUNGGOL CTRL,1.40271329900003,103.907246243
603 ANG MO KIO AVE 5,1.38020079000006,103.835755717
603 BEDOK RESERVOIR RD,1.33000184000002,103.912464022
603 CLEMENTI WEST ST 1,1.30478865100002,103.767329303
603 HOUGANG AVE 4,1.37143602800006,103.885845075
603 JURONG WEST ST 62,1.33885099600008,103.700454992
603 SENJA RD,1.38178491100007,103.761702754
603 WOODLANDS DR 42,1.43757277600002,103.796414103
603 YISHUN ST 61,1.42205684500004,103.835660126
603A PUNGGOL RD,1.40353012700007,103.908463411
603B PUNGGOL RD,1.40314294000007,103.908316261
603C PUNGGOL RD,1.40333319800004,103.907970492
604 ANG MO KIO AVE 5,1.37986658100004,103.835976651
604 BEDOK RESERVOIR RD,1.33079235600007,103.91318339
604 HOUGANG AVE 4,1.37097387500006,103.885925149
604 JURONG WEST ST 62,1.33860550000003,103.700079181
604 SENJA RD,1.38098101800006,103.762509288
604 WOODLANDS DR 42,1.43713529600006,103.796372143
604 YISHUN ST 61,1.42171348100004,103.835545294
604A PUNGGOL RD,1.40430971700005,103.907412637
604B PUNGGOL RD,1.40388929600005,103.907206921
604C PUNGGOL RD,1.40366537600005,103.907532295
605 ANG MO KIO AVE 5,1.37967157700007,103.836487401
605 BEDOK RESERVOIR RD,1.33023693200005,103.913508109
605 HOUGANG AVE 4,1.37096742000006,103.886496856
605 JURONG WEST ST 62,1.33845797400005,103.699564382
605 SENJA RD,1.38080486800004,103.761856783
605 WOODLANDS DR 42,1.43801242500007,103.797084292
605 YISHUN ST 61,1.42172608900006,103.836336376
606 ANG MO KIO AVE 5,1.37932777200007,103.836736032
606 BEDOK RESERVOIR RD,1.33122227900003,103.913799874
606 HOUGANG AVE 4,1.37067734400006,103.885941015
606 JURONG WEST ST 65,1.33793644300005,103.69928279
606 SENJA RD,1.38129574700002,103.761571342
606 WOODLANDS RING RD,1.43672576300003,103.797147613
607 ANG MO KIO AVE 4,1.38046758700006,103.838816722
607 BEDOK RESERVOIR RD,1.33108483900003,103.912899552
607 CHOA CHU KANG ST 62,1.39901658600007,103.744182211
607 CLEMENTI WEST ST 1,1.30423592500006,103.767853396
607 HOUGANG AVE 4,1.37025202700005,103.886157678
607 JURONG WEST ST 65,1.33827652100007,103.699934813
607 WOODLANDS RING RD,1.43665493000003,103.796231467
607 YISHUN ST 61,1.42138604400003,103.835604224
608 ANG MO KIO AVE 5,1.37858210000007,103.836760312
608 BEDOK RESERVOIR RD,1.33184129900008,103.913196236
608 CHOA CHU KANG ST 62,1.39846759900007,103.744645762
608 CLEMENTI WEST ST 1,1.30434110300007,103.766529796
608 HOUGANG AVE 4,1.37084420500003,103.885431882
608 JURONG WEST ST 65,1.33797471600008,103.70017174
608 WOODLANDS RING RD,1.43609238600004,103.797166929
609 ANG MO KIO AVE 4,1.37926033300005,103.838030261
609 BEDOK RESERVOIR RD,1.33183921500006,103.912364855
609 BT PANJANG RING RD,1.38285734100003,103.762010136
609 CHOA CHU KANG ST 62,1.39929966300002,103.744719394
609 CLEMENTI WEST ST 1,1.30409242600007,103.765522148
609 JURONG WEST ST 65,1.33793586800005,103.700586485
609 WOODLANDS RING RD,1.43597624900002,103.796213561
609 YISHUN ST 61,1.42098979300005,103.836352971
61 CHAI CHEE RD,1.32510871900007,103.920738189
61 CIRCUIT RD,1.32573742800002,103.88705433
61 MARINE DR,1.30308756500006,103.908751962
61 TELOK BLANGAH HTS,1.27570500800005,103.812007084
610 ANG MO KIO AVE 4,1.37939471000004,103.839157231
610 BEDOK RESERVOIR RD,1.33084879100005,103.912214925
610 CHOA CHU KANG ST 62,1.39879247700003,103.743476761
610 CLEMENTI WEST ST 1,1.30454704500005,103.768773618
610 ELIAS RD,1.37531101200005,103.942047306
610 JURONG WEST ST 65,1.33832454100002,103.700856214
610 WOODLANDS AVE 4,1.43537880700006,103.796347725
610 YISHUN ST 61,1.42057938100004,103.836103032
611 ANG MO KIO AVE 5,1.37829205300005,103.837251896
611 BEDOK RESERVOIR RD,1.33101555000007,103.915165583
611 BT PANJANG RING RD,1.38387209700005,103.761859832
611 CHOA CHU KANG ST 62,1.40044824600005,103.743711954
611 CLEMENTI WEST ST 1,1.30369739900004,103.769476901
611 ELIAS RD,1.37505768800003,103.942533879
611 HOUGANG AVE 8,1.36997181700002,103.884745366
611 JURONG WEST ST 65,1.33890618900006,103.70075134
611 WOODLANDS RING RD,1.43542609200006,103.796998842
612 ANG MO KIO AVE 4,1.37890791400002,103.838602655
612 BEDOK RESERVOIR RD,1.33165867000002,103.915937362
612 CHOA CHU KANG ST 62,1.40000866100007,103.744352714
612 CLEMENTI WEST ST 1,1.30344219900007,103.768633366
612 ELIAS RD,1.37462985100007,103.94202101
612 HOUGANG AVE 8,1.36937464100004,103.885328069
612 JURONG WEST ST 65,1.33939662600005,103.700668723
612 SENJA RD,1.38402104600004,103.761034236
612 WOODLANDS AVE 4,1.43508189300007,103.796733055
612 YISHUN ST 61,1.42036073900005,103.835417557
612A PUNGGOL DR,1.40416431600005,103.909117743
612B PUNGGOL DR,1.40493858400004,103.908157161
612C PUNGGOL DR,1.40507771600005,103.907759936
612D PUNGGOL DR,1.40472652600005,103.907623553
613 BEDOK RESERVOIR RD,1.33189327400004,103.91702696
613 BT PANJANG RING RD,1.38423678600003,103.761880926
613 CHOA CHU KANG ST 62,1.40063924800006,103.744405826
613 CLEMENTI WEST ST 1,1.30373748100004,103.767838195
613 ELIAS RD,1.37499586400003,103.941510593
613 HOUGANG AVE 8,1.36948675600007,103.884789365
613 JURONG WEST ST 62,1.33958969000003,103.700489548
613 WOODLANDS AVE 4,1.43442851000003,103.796826267
613 YISHUN ST 61,1.42006663500007,103.835283677
613A BEDOK RESERVOIR RD,1.33256953600005,103.917750825
613A PUNGGOL DR,1.40442052000003,103.907861033
613B BEDOK RESERVOIR RD,1.33278731200005,103.918222316
613B PUNGGOL DR,1.40427710300003,103.908277786
613C PUNGGOL DR,1.40398321700008,103.908663894
613D PUNGGOL DR,1.40382435100003,103.908909336
614 BEDOK RESERVOIR RD,1.33240904000007,103.916788909
614 CHOA CHU KANG ST 62,1.40106749700004,103.744024958
614 ELIAS RD,1.37580455500006,103.942239755
614 HOUGANG AVE 8,1.36914010600003,103.884696929
614 SENJA RD,1.38454850300008,103.760865903
614 WOODLANDS AVE 4,1.43445537000002,103.796412392
614A EDGEFIELD PLAINS,1.40358421200006,103.909264059
614B EDGEFIELD PLAINS,1.40290323700003,103.910057538
615 BEDOK RESERVOIR RD,1.33224981200004,103.915868712
615 BT PANJANG RING RD,1.38498938800006,103.762045604
615 CHOA CHU KANG ST 62,1.40089907200007,103.744889705
615 ELIAS RD,1.37640666200002,103.941721941
615 WOODLANDS AVE 4,1.43408170800006,103.796662417
615 YISHUN RING RD,1.41961345100003,103.835476275
615A EDGEFIELD PLAINS,1.40386056400007,103.909541012
615B EDGEFIELD PLAINS,1.40374588200007,103.909882889
615C EDGEFIELD PLAINS,1.40355883700005,103.910153513
616 BEDOK RESERVOIR RD,1.33190396100002,103.915137759
616 CHOA CHU KANG ST 62,1.39959239400002,103.744711678
616 HOUGANG AVE 8,1.36888651200007,103.883561152
616 SENJA RD,1.38483408600007,103.761508204
616 WOODLANDS AVE 4,1.43432276200002,103.79584428
617 ANG MO KIO AVE 4,1.37751709700007,103.838053184
617 CHOA CHU KANG NTH 7,1.40047053200004,103.74634347
617 HOUGANG AVE 8,1.36929789200002,103.883826832
617 JURONG WEST ST 65,1.34087842900004,103.700093879
617 WOODLANDS AVE 4,1.43389741000004,103.795730926
617 YISHUN RING RD,1.41930445000003,103.835328695
617A PUNGGOL DR,1.40232925700008,103.911811407
617B PUNGGOL DR,1.40215673000006,103.912147846
617C PUNGGOL DR,1.40194562000005,103.912456748
617D PUNGGOL DR,1.40161428900007,103.912807968
618 BEDOK RESERVOIR RD,1.33302040900003,103.917037781
618 CHOA CHU KANG NTH 7,1.40035009600007,103.746992958
618 HOUGANG AVE 8,1.36954817000003,103.88413721
618 JURONG WEST ST 65,1.34155375000006,103.700502753
618 SENJA RD,1.38526615600006,103.761287937
618 WOODLANDS AVE 4,1.43364088800007,103.79664419
618 YISHUN RING RD,1.41873530100003,103.835703281
618A PUNGGOL DR,1.40112635100007,103.912462739
618B PUNGGOL DR,1.40146582000006,103.912121952
618C PUNGGOL DR,1.40168628800006,103.911815829
618D PUNGGOL DR,1.40184131900003,103.911466174
619 ANG MO KIO AVE 4,1.37858807700007,103.838639699
619 BEDOK RESERVOIR RD,1.33345012900003,103.917708768
619 BT PANJANG RING RD,1.38591583500005,103.762366556
619 CHOA CHU KANG NTH 7,1.40025308300005,103.747579236
619 JURONG WEST ST 65,1.34151734600005,103.699899375
619 WOODLANDS DR 52,1.43343677100006,103.798055448
619 YISHUN RING RD,1.41911476900003,103.834935217
619A PUNGGOL DR,1.40260524200005,103.911426719
619B PUNGGOL DR,1.40288122700002,103.911042036
619C PUNGGOL DR,1.40239328800004,103.910696807
619D PUNGGOL DR,1.40211730400006,103.91108149
61A STRATHMORE AVE,1.29386098900005,103.811583887
61B STRATHMORE AVE,1.29375108000005,103.811956712
61C STRATHMORE AVE,1.29423642600005,103.81203525
62 CHAI CHEE RD,1.32541587700007,103.921251265
62 DAKOTA CRES,1.30765093100007,103.889069357
62 LOR 4 TOA PAYOH,1.33227024000007,103.852394204
62 MARINE DR,1.30267023300007,103.909040354
62 NEW UPP CHANGI RD,1.32332667400004,103.940030189
62 SIMS DR,1.31926388100004,103.876768245
62 TEBAN GDNS RD,1.32149903400006,103.738982187
62 TELOK BLANGAH HTS,1.27524543100003,103.811106663
620 ANG MO KIO AVE 9,1.38244082900007,103.839546377
620 BEDOK RESERVOIR RD,1.33433432200007,103.917712559
620 BT BATOK CTRL,1.34970536600002,103.74840318
620 BT PANJANG RING RD,1.38585558300002,103.761737461
620 CHOA CHU KANG ST 62,1.39957666200007,103.747100332
620 JURONG WEST ST 65,1.34145472900002,103.699481733
620 WOODLANDS DR 52,1.43342596100007,103.798861661
620 YISHUN RING RD,1.41892355200002,103.834674163
621 ANG MO KIO AVE 9,1.38302875900007,103.8406691
621 BEDOK RESERVOIR RD,1.33452745000005,103.916865046
621 BT BATOK CTRL,1.35022916500003,103.748340673
621 CHOA CHU KANG ST 62,1.39914640900002,103.747205207
621 JURONG WEST ST 65,1.34094640900003,103.699525432
621 SENJA RD,1.38602106100006,103.762854282
621 WOODLANDS DR 52,1.43411192000002,103.798080047
621 YISHUN RING RD,1.41866701100003,103.835186976
622 ANG MO KIO AVE 9,1.38206434200004,103.839741864
622 BEDOK RESERVOIR RD,1.33406075000005,103.916898741
622 BT BATOK CTRL,1.35071643800006,103.748496406
622 JURONG WEST ST 61,1.34051313500004,103.698881639
622 SENJA RD,1.38593252500004,103.76142095
622 WOODLANDS DR 52,1.43435618200004,103.798619621
622 YISHUN RING RD,1.41834281800004,103.835022881
622A PUNGGOL CTRL,1.39992780100005,103.911046886
622B PUNGGOL CTRL,1.40034369800003,103.910541207
622C PUNGGOL CTRL,1.40066894600005,103.910949388
623 ANG MO KIO AVE 9,1.38265184700003,103.840858094
623 BEDOK RESERVOIR RD,1.33365754300007,103.916804693
623 BT BATOK CTRL,1.35083158900005,103.749372546
623 JURONG WEST ST 61,1.34032757900007,103.69824731
623 SENJA RD,1.38625610100007,103.762201339
623 WOODLANDS DR 52,1.43484925600006,103.79892242
623A PUNGGOL CTRL,1.39988482500007,103.911896384
623B PUNGGOL CTRL,1.39935935500006,103.911836713
623C PUNGGOL CTRL,1.39963286500006,103.911458505
624 ANG MO KIO AVE 4,1.38156171200006,103.840002269
624 BEDOK RESERVOIR RD,1.33430060500007,103.916398118
624 BT BATOK CTRL,1.35134146100006,103.749508646
624 HOUGANG AVE 8,1.37017547100004,103.88223018
624 JURONG WEST ST 61,1.34078438400007,103.697876125
624 SENJA RD,1.38624340300004,103.761837581
624 YISHUN RING RD,1.41807789100005,103.835582914
624A PUNGGOL CTRL,1.40086241200004,103.911368718
624A WOODLANDS DR 52,1.43433582700004,103.799667122
624B PUNGGOL CTRL,1.40073958800002,103.911717542
624B WOODLANDS DR 52,1.43477317000003,103.799944828
624C PUNGGOL CTRL,1.40049144800003,103.911982951
625 ANG MO KIO AVE 9,1.38220024600002,103.841210323
625 BEDOK RESERVOIR RD,1.33395544900003,103.916133689
625 BT BATOK CTRL,1.35138112800007,103.748585289
625 CHOA CHU KANG ST 62,1.39863065200007,103.746034051
625 HOUGANG AVE 8,1.37009813000003,103.881671281
625 JURONG WEST ST 61,1.34152011700007,103.698796953
625 SENJA RD,1.38563406100008,103.760361051
625 YISHUN ST 61,1.41817361500006,103.836190365
625A WOODLANDS DR 52,1.43364126000006,103.799619143
625B WOODLANDS DR 52,1.43341655000006,103.800012748
626 BEDOK RESERVOIR RD,1.33436836400006,103.915682192
626 BT BATOK CTRL,1.35171974900004,103.749022784
626 CHOA CHU KANG ST 62,1.39832082900006,103.745878082
626 HOUGANG AVE 8,1.36981324100003,103.882210989
626 PASIR RIS DR 3,1.37980085500004,103.940918757
626 SENJA RD,1.38547480800003,103.759880549
626 WOODLANDS AVE 6,1.43344635300002,103.800558139
626 YISHUN ST 61,1.41749366900007,103.835749017
627 ANG MO KIO AVE 9,1.38183547800003,103.841369095
627 BEDOK RESERVOIR RD,1.33396186700003,103.915599319
627 CHOA CHU KANG ST 62,1.39793012100006,103.746086128
627 HOUGANG AVE 8,1.36921863400005,103.881883114
627 PASIR RIS DR 3,1.37962686300006,103.940582032
627 SENJA RD,1.38553502200006,103.759378314
627 WOODLANDS AVE 6,1.43348537300005,103.801180391
627 YISHUN ST 61,1.41770409900005,103.837005089
628 BEDOK RESERVOIR RD,1.33489723700006,103.915006751
628 YISHUN ST 61,1.41807802800002,103.836957263
628A WOODLANDS RING RD,1.43497477400007,103.800850685
628B WOODLANDS RING RD,1.43412770600003,103.800617062
629 ANG MO KIO AVE 4,1.38010475000004,103.840408653
629 HOUGANG AVE 8,1.36995412400006,103.881217931
629 PASIR RIS DR 3,1.37900666300004,103.940572427
629 SENJA RD,1.38652802400003,103.759278981
629 WOODLANDS RING RD,1.43412645200004,103.801200901
629 YISHUN ST 61,1.41839680400005,103.83773934
62A STRATHMORE AVE,1.29438697500007,103.81142649
62B STRATHMORE AVE,1.29446057600006,103.810978956
63 CHAI CHEE RD,1.32606796400006,103.921449886
63 CIRCUIT RD,1.32653264800007,103.886633644
63 COMMONWEALTH DR,1.29882088800002,103.7970912
63 MARINE DR,1.30238070200005,103.909238899
63 NEW UPP CHANGI RD,1.32378410100006,103.939938952
63 TEBAN GDNS RD,1.32102712800003,103.739514361
63 TELOK BLANGAH HTS,1.27483128200004,103.810941362
630 HOUGANG AVE 8,1.37028550100007,103.881064209
630 SENJA RD,1.38668548300006,103.759758915
630 WOODLANDS RING RD,1.43459740000003,103.801501088
630 YISHUN ST 61,1.41801913300003,103.837784321
631 ANG MO KIO AVE 4,1.37955728200006,103.840735651
631 BEDOK RESERVOIR RD,1.33295923600002,103.914941831
631 CHOA CHU KANG NTH 6,1.39660961100003,103.748105175
631 JURONG WEST ST 65,1.34338481300006,103.699825869
631 PASIR RIS DR 3,1.37936772200004,103.940209624
631 SENJA RD,1.38662658700002,103.76025771
631 WOODLANDS RING RD,1.43532138600006,103.80139896
631 YISHUN ST 61,1.41835313700005,103.83841279
632 ANG MO KIO AVE 4,1.37949064800006,103.841482597
632 BEDOK RESERVOIR RD,1.33205094600004,103.914145076
632 HOUGANG AVE 8,1.37056742600004,103.880591936
632 JURONG WEST ST 65,1.34395708800002,103.699815576
632 PASIR RIS DR 3,1.37863961700003,103.939853922
632 VEERASAMY RD,1.30606601400007,103.854501603
632 WOODLANDS RING RD,1.43580424300006,103.801841686
632 YISHUN ST 61,1.41856736800003,103.839186937
632A PUNGGOL DR,1.40069547800005,103.913340041
632B PUNGGOL DR,1.40084327300002,103.913134668
632C PUNGGOL DR,1.40099011700005,103.912928183
633 ANG MO KIO AVE 6,1.38120608800006,103.842251233
633 JURONG WEST ST 65,1.34326081300003,103.699334307
633 PASIR RIS DR 3,1.37800945100003,103.940686626
633 VEERASAMY RD,1.30570669600007,103.854943244
633 WOODLANDS RING RD,1.43558818000002,103.802367583
633A PUNGGOL DR,1.40136967500007,103.913191564
633A SENJA RD,1.38558640700006,103.758340839
633A YISHUN ST 61,1.41913054100007,103.839820299
633B PUNGGOL DR,1.40122179000002,103.913397047
633B SENJA RD,1.38516970700005,103.758529146
633C SENJA RD,1.38473473100004,103.759217748
633D SENJA RD,1.38461189700007,103.759602675
634 ANG MO KIO AVE 6,1.38158208100003,103.843273516
634 CHOA CHU KANG NTH 6,1.39660911400006,103.749729373
634 JURONG WEST ST 65,1.34309421000006,103.698866099
634 PASIR RIS DR 1,1.37757926900002,103.940659585
634 VEERASAMY RD,1.30606039100007,103.855108751
634 WOODLANDS RING RD,1.43626628900006,103.802942658
634 YISHUN ST 61,1.41893026300005,103.83910011
635 ANG MO KIO AVE 6,1.38076896100006,103.842378424
635 CHOA CHU KANG NTH 6,1.39737094200007,103.749602912
635 HOUGANG AVE 8,1.37021230400006,103.879116219
635 JURONG WEST ST 65,1.34241399300004,103.698777208
635 PASIR RIS DR 1,1.37740414100006,103.940322697
635 VEERASAMY RD,1.30658850200007,103.855218716
635 YISHUN ST 61,1.41923070400003,103.838982111
635A PUNGGOL DR,1.40094910800002,103.91377739
635B PUNGGOL DR,1.40079994400003,103.913980943
635C PUNGGOL DR,1.40065432400007,103.914186687
636 ANG MO KIO AVE 6,1.38115265400006,103.843310288
636 CHOA CHU KANG NTH 6,1.39727775300003,103.748932039
636 HOUGANG AVE 8,1.37061271200002,103.879209066
636 JURONG WEST ST 65,1.34225166800007,103.697870576
636 YISHUN ST 61,1.41979749300003,103.839312786
636A PUNGGOL DR,1.40025421300004,103.913953788
636A YISHUN ST 61,1.41954292900004,103.839672741
636B PUNGGOL DR,1.40040792600007,103.913750543
637 ANG MO KIO AVE 6,1.38036187200004,103.842334617
637 CHOA CHU KANG NTH 6,1.39737952500008,103.74813902
637 HOUGANG AVE 8,1.37096795000002,103.879282091
637 JURONG WEST ST 61,1.34156676400005,103.697970356
637 PASIR RIS DR 1,1.37678317400002,103.940314265
637 VEERASAMY RD,1.30702756000005,103.855527542
637 YISHUN ST 61,1.42006905100004,103.839133252
637A PUNGGOL DR,1.39969367200007,103.914597048
637A YISHUN ST 61,1.42046029700003,103.839286163
637B PUNGGOL DR,1.39949597000003,103.914954509
637C PUNGGOL DR,1.39917980700005,103.915006561
637D PUNGGOL DR,1.39905762800004,103.915464672
638 ANG MO KIO AVE 6,1.38045705400003,103.843570634
638 CHOA CHU KANG ST 64,1.39780651400002,103.748372513
638 WOODLANDS RING RD,1.43649816400006,103.803165936
638 YISHUN ST 61,1.42025912200006,103.8385663
638A PUNGGOL DR,1.40012395700006,103.91487174
638B PUNGGOL DR,1.39982443400004,103.915138951
638C PUNGGOL DR,1.39967633500004,103.915391621
639 ANG MO KIO AVE 6,1.37991705200005,103.842458367
639 BT BATOK CTRL,1.34925602300007,103.752037439
639 CHOA CHU KANG ST 64,1.39782195300006,103.748998032
639 JURONG WEST ST 61,1.34069571700007,103.696884326
639 PASIR RIS DR 1,1.37666769700007,103.939880593
639 ROWELL RD,1.30775082200006,103.855203622
639 WOODLANDS RING RD,1.43763312100003,103.803232349
639 YISHUN ST 61,1.42056023800006,103.838449241
63A LENGKOK BAHRU,1.28965100000005,103.815399531
63B LENGKOK BAHRU,1.28907506800005,103.815318433
64 CIRCUIT RD,1.32698404500007,103.887148433
64 NEW UPP CHANGI RD,1.32421853800003,103.93985675
64 TEBAN GDNS RD,1.32137891000002,103.739779356
64 TELOK BLANGAH DR,1.27450639300002,103.810535503
640 ANG MO KIO AVE 6,1.38003436000002,103.843606664
640 CHOA CHU KANG ST 64,1.39780253800006,103.749623258
640 JURONG WEST ST 61,1.33980030300006,103.695988447
640 PASIR RIS DR 1,1.37578465500007,103.940430221
640 ROWELL RD,1.30743547900005,103.854713903
640 WOODLANDS RING RD,1.43807796900006,103.802386576
640 YISHUN ST 61,1.42106180500002,103.838806521
640A YISHUN ST 61,1.42087184200005,103.839138943
641 CHOA CHU KANG ST 64,1.39830454700007,103.749817817
641 JURONG WEST ST 61,1.34066811400004,103.696356784
641 PASIR RIS DR 1,1.37641706700003,103.939594209
641 ROWELL RD,1.30815916700004,103.855147803
641 YISHUN ST 61,1.42081685400007,103.838166009
641A PUNGGOL DR,1.39855482300004,103.917001592
641B PUNGGOL DR,1.39879210200007,103.916625228
641C PUNGGOL DR,1.39894020400004,103.916372554
642 ANG MO KIO AVE 5,1.37794352400005,103.84047924
642 BT BATOK CTRL,1.34900647900002,103.751706683
642 CHOA CHU KANG ST 64,1.39839626400004,103.749200958
642 JURONG WEST ST 61,1.34036989700007,103.695839825
642 ROWELL RD,1.30778051400006,103.85649525
642 YISHUN ST 61,1.42097005500005,103.837446801
642A PUNGGOL DR,1.39816276200003,103.916714234
642B PUNGGOL DR,1.39828453300004,103.916255328
642C PUNGGOL DR,1.39860069700006,103.916203276
642D PUNGGOL DR,1.39879751000007,103.915845692
643 ANG MO KIO AVE 5,1.37750626900004,103.840557182
643 CHOA CHU KANG ST 64,1.39856129000003,103.748604386
643 JURONG WEST ST 61,1.33925229400006,103.695690187
643 PUNGGOL CTRL,1.39731946000006,103.916018572
643 WOODLANDS RING RD,1.43769628200005,103.801568874
644 ANG MO KIO AVE 4,1.37914986200002,103.840938199
644 JURONG WEST ST 61,1.33959189100005,103.696357638
644 WOODLANDS RING RD,1.43736971000004,103.801143716
644 YISHUN ST 61,1.42170773500004,103.837474519
645 JURONG WEST ST 61,1.33903532000005,103.696461338
645 PUNGGOL CTRL,1.39777617000004,103.916277438
645 WOODLANDS RING RD,1.43705047300006,103.80094256
645 YISHUN ST 61,1.42190178100003,103.838605644
645A YISHUN ST 61,1.42217797700005,103.838598141
646 ANG MO KIO AVE 6,1.37939517700005,103.843763599
646 JALAN TENAGA,1.33127394800005,103.906171497
646 JURONG WEST ST 61,1.33946114300005,103.697110638
646 PUNGGOL CTRL,1.39814880500006,103.91578089
646 YISHUN ST 61,1.42211203000005,103.837491392
647 JALAN TENAGA,1.33170961900004,103.905702137
647 JURONG WEST ST 61,1.33984244500004,103.696805204
647 PUNGGOL CTRL,1.39806307100002,103.915453267
647 YISHUN ST 61,1.42256413300004,103.837273861
648 ANG MO KIO AVE 5,1.37823859400004,103.843719729
648 HOUGANG AVE 8,1.37212621500004,103.879793542
648 JALAN TENAGA,1.33231453800005,103.905520202
648 PUNGGOL CTRL,1.39769239800006,103.91517197
648A JURONG WEST ST 61,1.33832780900002,103.697637928
648B JURONG WEST ST 61,1.33838769200003,103.698192618
648C JURONG WEST ST 61,1.33896761100004,103.6979498
648D JURONG WEST ST 61,1.33943037000006,103.697683972
649 ANG MO KIO AVE 5,1.37776263800004,103.843782193
649 PUNGGOL CTRL,1.39723823700007,103.91491544
649 WOODLANDS RING RD,1.43856014400006,103.800228841
649A JURONG WEST ST 61,1.33802845800005,103.697356787
649B JURONG WEST ST 61,1.33796673400002,103.698122458
65 COMMONWEALTH DR,1.29959485800003,103.79674825
65 NEW UPP CHANGI RD,1.32467852800005,103.939770313
65 TEBAN GDNS RD,1.32196883900002,103.739225882
65 TELOK BLANGAH DR,1.27406230400004,103.81042408
650 HOUGANG AVE 8,1.37212724300002,103.881301013
650 JALAN TENAGA,1.33186798600002,103.907573911
650 SENJA LINK,1.38691071000005,103.763310183
650A JURONG WEST ST 61,1.33801867700004,103.696904316
650B JURONG WEST ST 61,1.33799830600003,103.696320085
650C JURONG WEST ST 61,1.33842157700002,103.696385676
651 JALAN TENAGA,1.33251456100004,103.906989989
651 PUNGGOL CTRL,1.39686683300005,103.915410431
651 SENJA LINK,1.38649140100006,103.763978925
651 WOODLANDS RING RD,1.43832201300006,103.79957196
651 YISHUN AVE 4,1.42336510100006,103.839103528
651A JURONG WEST ST 61,1.33707182000006,103.697938258
651B JURONG WEST ST 61,1.33707171600003,103.698260716
652 PUNGGOL CTRL,1.39695311100007,103.915737605
652 SENJA LINK,1.38744862300007,103.763847247
652 YISHUN AVE 4,1.42377923100003,103.840051834
653 WOODLANDS RING RD,1.43808142300003,103.799032334
653 YISHUN AVE 4,1.42307981400006,103.839666795
654 JALAN TENAGA,1.33297827700005,103.906945082
654 SENJA RD,1.38755593100007,103.76428208
654 YISHUN AVE 4,1.42305346400002,103.840410313
655 JALAN TENAGA,1.33335936200007,103.906850645
655 SENJA RD,1.38727990000007,103.764301084
655 WOODLANDS RING RD,1.43741404500003,103.798257575
655 YISHUN AVE 4,1.42279633000004,103.839834894
655A JURONG WEST ST 61,1.33553724000006,103.698482009
655B JURONG WEST ST 61,1.33550104000005,103.697513957
656 CHOA CHU KANG CRES,1.40021628500006,103.750393022
656 JALAN TENAGA,1.33370804100002,103.907540967
656 YISHUN AVE 4,1.42241919600002,103.838959252
657 CHOA CHU KANG CRES,1.40044599500004,103.749872438
657 JALAN TENAGA,1.33383104100005,103.907089687
657 WOODLANDS RING RD,1.43669060300005,103.79855789
657 YISHUN AVE 4,1.42224077100002,103.839349034
657A JURONG WEST ST 65,1.33541318000005,103.700289313
657B JURONG WEST ST 65,1.33596098700002,103.7008403
658 CHOA CHU KANG CRES,1.40075418800006,103.749259984
658 HOUGANG AVE 8,1.37337937400002,103.882388338
658 JALAN TENAGA,1.33355240400005,103.906516944
658 YISHUN AVE 4,1.42189632200007,103.839487407
659 CHOA CHU KANG CRES,1.40107031600007,103.749064213
659 JALAN TENAGA,1.33433246200002,103.906386016
659 WOODLANDS RING RD,1.43599797300004,103.799065757
659 YISHUN AVE 4,1.42142183300007,103.839249422
659A JURONG WEST ST 65,1.33685014200006,103.702313572
659B JURONG WEST ST 65,1.33690729700004,103.701982068
659C JURONG WEST ST 65,1.33639827500002,103.701863345
659D JURONG WEST ST 65,1.33640971300002,103.702478927
66 CIRCUIT RD,1.32653588200003,103.887672821
66 COMMONWEALTH DR,1.29911685200005,103.796583832
66 LOR 4 TOA PAYOH,1.33501332600002,103.851778402
660 CHOA CHU KANG CRES,1.40091107900002,103.749575773
660 HOUGANG AVE 8,1.37365360100006,103.882866927
660 JALAN TENAGA,1.33440545800005,103.90740334
660 WOODLANDS RING RD,1.43571213500007,103.799477677
660 YISHUN AVE 4,1.42162688000008,103.839704622
660A JURONG WEST ST 64,1.33569163800007,103.704301686
660B JURONG WEST ST 64,1.33620559500002,103.70417739
660C JURONG WEST ST 64,1.33666055200007,103.703730274
660D JURONG WEST ST 64,1.33638401000007,103.703382723
661 BUFFALO RD,1.30671018800007,103.850134137
